task_id,annotator_id,task,ground_truth,answer
4256,101,"after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . ",1,1
4257,101,"a weird little movie that's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l . a . 's show-biz and media subcultures . but it doesn't leave you with much . ",1,1
4258,101,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,0,0
4254,5,the good girl is a film in which the talent is undeniable but the results are underwhelming . ,1,1
4255,5,disturbing and brilliant documentary . ,0,1
4256,5,"after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . ",1,1
4257,5,"a weird little movie that's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l . a . 's show-biz and media subcultures . but it doesn't leave you with much . ",1,1
4258,5,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,0,0
4254,96,the good girl is a film in which the talent is undeniable but the results are underwhelming . ,1,0
4255,96,disturbing and brilliant documentary . ,0,0
4256,96,"after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . ",1,1
4257,96,"a weird little movie that's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l . a . 's show-biz and media subcultures . but it doesn't leave you with much . ",1,0
4258,96,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,0,0
4259,15,it's a diverting enough hour-and-a-half for the family audience . ,0,0
4260,15,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0,0
4261,15,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor . ",0,0
4262,15,"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing . ",0,0
4263,15,"only for young children , if them . their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . ",1,1
4259,91,it's a diverting enough hour-and-a-half for the family audience . ,0,0
4260,91,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0,0
4261,91,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor . ",0,0
4262,91,"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing . ",0,0
4263,91,"only for young children , if them . their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . ",1,1
4259,13,it's a diverting enough hour-and-a-half for the family audience . ,0,0
4260,13,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0,0
4261,13,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor . ",0,0
4262,13,"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing . ",0,1
4263,13,"only for young children , if them . their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . ",1,1
4259,5,it's a diverting enough hour-and-a-half for the family audience . ,0,0
4260,5,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0,0
4261,5,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor . ",0,0
4262,5,"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing . ",0,1
4263,5,"only for young children , if them . their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . ",1,1
4259,108,it's a diverting enough hour-and-a-half for the family audience . ,0,0
4260,108,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0,0
4261,108,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor . ",0,0
4262,108,"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing . ",0,1
4263,108,"only for young children , if them . their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes . ",1,1
4264,15,it's sort of a 21st century morality play with a latino hip hop beat . but the second half of the movie really goes downhill . ,1,1
4265,15,you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is . ,0,0
4266,15,you leave feeling like you've endured a long workout without your pulse ever racing . ,1,0
4267,15,"though not for everyone , the guys is a somber trip worth taking . ",0,0
4268,15,"gangs of new york is an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up . ",1,1
4264,94,it's sort of a 21st century morality play with a latino hip hop beat . but the second half of the movie really goes downhill . ,1,1
4265,94,you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is . ,0,0
4266,94,you leave feeling like you've endured a long workout without your pulse ever racing . ,1,1
4267,94,"though not for everyone , the guys is a somber trip worth taking . ",0,0
4268,94,"gangs of new york is an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up . ",1,1
4264,13,it's sort of a 21st century morality play with a latino hip hop beat . but the second half of the movie really goes downhill . ,1,1
4265,13,you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is . ,0,0
4266,13,you leave feeling like you've endured a long workout without your pulse ever racing . ,1,1
4267,13,"though not for everyone , the guys is a somber trip worth taking . ",0,0
4268,13,"gangs of new york is an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up . ",1,1
